,price
45387,1014.0
31588,4488.0
19518,1080.0
25257,2633.0
18007,2327.0
38236,2999.0
22943,878.0
50696,5381.0
15866,16994.0
46459,848.0
37462,16811.0
28285,734.0
45127,4165.0
6091,12474.0
39607,4637.0
50269,506.0
52345,12987.0
9575,604.0
36042,1240.0
36406,833.0
40065,631.0
7344,988.0
53211,6165.0
7636,904.0
31373,906.0
21819,2184.0
43181,17237.0
34672,1822.0
15745,2369.0
39552,787.0
23066,4106.0
49474,1919.0
25035,15412.0
10194,3199.0
23007,6933.0
30583,558.0
1665,6033.0
51431,2525.0
4371,3489.0
30753,3729.0
33711,1636.0
13684,12369.0
38872,9730.0
38465,3027.0
38530,1410.0
41599,3689.0
759,2717.0
46635,4140.0
33731,1546.0
33008,3024.0
31336,4984.0
17585,5983.0
35624,3864.0
4284,1763.0
28111,3146.0
30528,1114.0
33430,761.0
35649,3105.0
22817,730.0
49578,743.0
26989,13287.0
19046,5976.0
12675,1046.0
35161,858.0
1978,5123.0
43378,7715.0
32290,810.0
955,4977.0
11456,495.0
28964,2893.0
18721,2452.0
227,2401.0
52103,9498.0
45941,605.0
38726,2302.0
33251,2948.0
26522,1343.0
53716,628.0
24361,600.0
26516,2593.0
4317,2177.0
18912,12765.0
2420,2571.0
33899,1781.0
37662,1263.0
31961,605.0
12368,1033.0
52663,1755.0
27551,1689.0
43647,559.0
4452,3590.0
43510,4679.0
32215,2386.0
27660,15193.0
48676,9872.0
28770,3414.0
40605,1876.0
1075,11419.0
17188,8959.0
16099,1384.0
31256,5434.0
28973,3545.0
33940,5164.0
41579,3650.0
25973,2035.0
5312,3984.0
35188,1383.0
36061,2007.0
36308,827.0
11051,821.0
15432,706.0
51136,761.0
9028,840.0
29451,1046.0
26161,10850.0
41813,3640.0
836,5641.0
16037,720.0
23138,5199.0
28052,6935.0
40553,2834.0
19757,642.0
4734,816.0
40730,984.0
9600,5387.0
10212,8451.0
34641,666.0
5125,4805.0
42510,2326.0
25195,3391.0
48622,13574.0
52804,9158.0
19300,2047.0
33469,10773.0
33891,6335.0
26099,6451.0
27755,684.0
17495,742.0
35705,3644.0
53540,3663.0
35833,8780.0
21472,1178.0
24631,5555.0
10624,561.0
48673,13132.0
41289,780.0
17383,5595.0
29133,995.0
43497,891.0
12897,10453.0
8638,4628.0
31399,505.0
234,642.0
42001,2629.0
33247,1063.0
28348,642.0
3721,7881.0
41527,1802.0
53601,710.0
1394,4843.0
4715,5154.0
31599,561.0
50625,5247.0
46967,1574.0
52196,4583.0
5120,4700.0
10555,4854.0
26817,7292.0
25094,751.0
35417,10412.0
47427,13363.0
51844,5316.0
43024,1786.0
28869,7646.0
50282,1750.0
46320,1829.0
6602,1689.0
37551,4627.0
12415,625.0
7445,835.0
15778,802.0
26730,743.0
9309,4062.0
29228,1020.0
46716,1340.0
23003,5702.0
28075,6751.0
44896,833.0
44167,13205.0
635,5779.0
29392,1365.0
20428,6671.0
31544,5557.0
39936,857.0
26828,682.0
21437,5781.0
38541,2961.0
6495,776.0
23891,1005.0
49211,1681.0
25246,16018.0
39847,7577.0
25540,4414.0
27955,7727.0
41588,1577.0
529,1179.0
53879,11333.0
31960,3689.0
31581,1054.0
18317,709.0
16385,540.0
49704,18166.0
36626,561.0
34945,5704.0
24838,2033.0
33118,2042.0
22355,10957.0
39359,828.0
51908,4943.0
26165,1934.0
30845,3288.0
46539,882.0
51550,1007.0
44056,14479.0
47599,836.0
45909,2591.0
10168,4234.0
51732,905.0
11909,1984.0
33752,7100.0
45720,419.0
24873,12736.0
21432,854.0
35925,9169.0
6918,11795.0
41200,2189.0
31884,9898.0
44599,1590.0
36625,4413.0
39511,3877.0
6785,564.0
46324,903.0
53113,787.0
35924,5067.0
30003,3095.0
24679,6439.0
27087,505.0
39383,605.0
21338,829.0
44246,7792.0
9749,555.0
47419,15977.0
48254,8498.0
18406,1955.0
45433,2297.0
29230,788.0
828,3453.0
48039,5050.0
26801,1040.0
53237,2487.0
42541,816.0
45462,9261.0
27715,907.0
28494,9033.0
36760,1697.0
4542,827.0
7153,16397.0
16586,814.0
26207,1216.0
5593,13938.0
6919,1316.0
47506,614.0
18818,11360.0
11956,1838.0
32452,3763.0
23775,506.0
23169,6340.0
27317,2463.0
18214,419.0
6335,4588.0
21005,9214.0
48305,15291.0
6357,5650.0
22521,1114.0
11006,4337.0
18934,14179.0
38039,4744.0
32165,14844.0
34201,593.0
14331,4388.0
7716,544.0
19750,5825.0
33029,1092.0
43550,4932.0
36398,558.0
38007,2353.0
20233,1040.0
43870,1793.0
27165,6180.0
21485,498.0
30136,2652.0
37239,6124.0
28300,3812.0
45469,4752.0
24144,6504.0
53698,2575.0
19057,14146.0
29738,707.0
41450,2759.0
49950,558.0
26358,6100.0
37246,5078.0
44157,3617.0
23538,491.0
26528,526.0
52400,2318.0
12394,4101.0
51994,5233.0
23295,7333.0
13351,1613.0
1119,869.0
47827,8910.0
8164,2236.0
41102,6860.0
31570,1147.0
46377,649.0
27722,1300.0
21821,4553.0
33890,2386.0
17001,1069.0
30178,891.0
46669,1114.0
6157,868.0
23175,9333.0
22849,3185.0
6685,4857.0
2030,914.0
33526,6544.0
37642,2882.0
51193,7550.0
52656,760.0
13366,3967.0
16747,4194.0
32199,506.0
9881,477.0
46374,16776.0
23907,441.0
36992,4670.0
29593,461.0
2225,2844.0
43818,4991.0
22006,658.0
37511,8212.0
18422,6232.0
3590,1927.0
19147,2681.0
40285,824.0
25262,17674.0
25261,2176.0
34219,1050.0
3328,3496.0
49975,828.0
48224,6388.0
7299,3618.0
2324,8951.0
24740,5486.0
46331,4997.0
26752,1443.0
31974,4336.0
40948,4663.0
36424,4488.0
4043,13289.0
27099,945.0
24812,1333.0
50012,4958.0
48805,4070.0
53409,8002.0
51612,868.0
9329,5701.0
16862,2157.0
37319,3142.0
5043,668.0
47869,458.0
6733,952.0
19845,4082.0
31392,654.0
25308,5902.0
31631,13229.0
15161,6976.0
21572,1175.0
42192,10137.0
52600,1390.0
36318,1019.0
52136,2911.0
2047,1431.0
1495,17339.0
38234,6048.0
46926,4830.0
14450,12932.0
29360,4478.0
17329,508.0
13813,853.0
8839,643.0
970,1067.0
20642,8690.0
2267,2530.0
30871,2044.0
23950,640.0
19765,6354.0
45013,596.0
32086,2593.0
8773,3748.0
46330,12423.0
32732,897.0
36089,2960.0
19941,1814.0
23167,10962.0
31374,1446.0
9201,2578.0
7826,3518.0
38500,1590.0
8242,6642.0
47402,1207.0
21836,2808.0
4015,689.0
7500,675.0
47957,4627.0
33230,903.0
20934,7037.0
4278,11068.0
42938,1053.0
18784,523.0
30729,9891.0
27802,4864.0
16710,782.0
22628,2184.0
36989,5394.0
49613,987.0
40798,447.0
18277,928.0
49020,863.0
49295,7453.0
33047,537.0
36019,2698.0
34264,1036.0
47024,1118.0
34384,878.0
40425,1154.0
26770,18574.0
21129,818.0
52816,17730.0
53432,12907.0
4313,1080.0
30736,3101.0
20678,957.0
35075,1388.0
5870,799.0
23179,901.0
36385,1370.0
39564,1668.0
44740,715.0
43151,6346.0
4698,4011.0
29350,1061.0
29223,3073.0
11137,767.0
21138,12257.0
47462,1321.0
275,1627.0
38260,14593.0
43576,5173.0
22549,12821.0
15133,10680.0
30837,6533.0
13309,4964.0
45553,1056.0
38991,1590.0
41583,505.0
12698,792.0
30671,880.0
40476,1721.0
11599,5492.0
52522,15339.0
45390,13253.0
22843,3950.0
22759,6874.0
52903,2257.0
39123,1692.0
2661,1371.0
23076,1013.0
29716,5532.0
2748,9798.0
19449,5079.0
36956,4318.0
24213,9038.0
7669,772.0
37749,13995.0
48838,648.0
24292,1153.0
17390,382.0
52278,1013.0
10232,799.0
28518,976.0
50770,1368.0
48958,1026.0
9668,956.0
11454,7385.0
12367,7585.0
37413,2395.0
27283,16776.0
44782,11294.0
21002,7440.0
40712,802.0
16518,1173.0
31438,606.0
19314,1635.0
11169,5958.0
29029,6809.0
3351,611.0
435,2612.0
44501,15584.0
49041,4885.0
22661,994.0
39114,2753.0
17148,8958.0
39716,6710.0
49926,734.0
11074,705.0
2594,11878.0
3422,2266.0
11518,2656.0
51527,2287.0
41506,2863.0
8797,596.0
40226,468.0
16700,5182.0
42055,2800.0
146,1212.0
46856,879.0
26282,3575.0
10495,2508.0
22737,15030.0
11114,2858.0
29463,17837.0
47513,4016.0
13481,816.0
25043,918.0
44119,1097.0
36500,995.0
53081,2675.0
31073,821.0
34855,4102.0
5359,771.0
52157,11428.0
35216,13360.0
25147,4354.0
8614,4838.0
42014,12048.0
29039,2278.0
17386,694.0
46328,628.0
53202,4921.0
45746,804.0
7799,1033.0
49043,5294.0
7824,4931.0
35640,2537.0
3868,1241.0
4649,844.0
52534,4295.0
31613,1436.0
9544,13512.0
2737,566.0
3111,666.0
11862,1744.0
38406,1237.0
37093,6516.0
29137,3672.0
7952,2092.0
5970,3780.0
51230,530.0
14994,4271.0
37448,505.0
17956,9282.0
43757,2706.0
43988,2915.0
76,855.0
6628,765.0
47606,9411.0
51225,4434.0
14147,5361.0
10687,871.0
38816,872.0
34689,561.0
3005,6602.0
10543,1235.0
28620,1777.0
48596,1040.0
9276,732.0
2345,9449.0
6088,776.0
10269,1875.0
16271,679.0
36638,2735.0
15803,3311.0
33284,8242.0
31136,792.0
10658,1002.0
988,660.0
15179,9660.0
36619,828.0
40035,16778.0
49564,12700.0
18428,2012.0
46728,489.0
44822,882.0
6717,2644.0
14816,5456.0
47227,2074.0
19795,465.0
40295,14038.0
29729,4167.0
15084,2986.0
38944,6133.0
49330,10246.0
9005,1048.0
9727,8946.0
16060,1316.0
27416,8294.0
9226,2198.0
41718,10793.0
2270,7171.0
696,1203.0
36178,8794.0
23753,8263.0
23087,945.0
21931,2028.0
11896,2929.0
25789,3007.0
51660,3384.0
17835,679.0
40782,15609.0
47041,2143.0
16509,5331.0
27366,675.0
18599,4029.0
42400,2482.0
5516,422.0
49966,1369.0
36646,11726.0
46772,2711.0
9176,2676.0
37284,2482.0
36904,2111.0
15208,1305.0
9691,439.0
21805,1257.0
6173,743.0
16287,1651.0
9991,1316.0
41699,6580.0
2667,3373.0
35935,5000.0
45467,4989.0
48525,9301.0
16565,11228.0
39318,3900.0
26464,3864.0
25196,3393.0
22482,17893.0
15391,7250.0
41651,5306.0
52589,2981.0
13742,743.0
23226,1816.0
47022,2573.0
51470,846.0
15428,462.0
36560,2515.0
22888,1244.0
35066,5555.0
48587,5216.0
17797,8863.0
13127,4788.0
39879,5880.0
6417,4666.0
33667,702.0
33200,2858.0
20016,8637.0
7854,995.0
4684,1845.0
30122,2482.0
31291,4452.0
30360,3192.0
24413,7708.0
21643,3328.0
33524,6580.0
50640,1097.0
20007,3985.0
35300,4333.0
33906,9324.0
27652,3648.0
31420,5125.0
16564,551.0
39490,1736.0
37050,645.0
44433,4716.0
32198,2039.0
36685,810.0
48633,5533.0
30195,678.0
31199,1753.0
24289,3352.0
34376,3997.0
42878,675.0
13781,780.0
16853,1438.0
39646,8835.0
32393,3774.0
18550,589.0
52177,1402.0
1027,2184.0
36140,1016.0
3237,4861.0
47521,2232.0
23886,17930.0
38843,3941.0
253,2437.0
15270,5181.0
1795,4242.0
27014,7349.0
27296,4816.0
39488,4606.0
2562,813.0
333,1625.0
43095,3461.0
53331,1173.0
34437,3145.0
47305,2947.0
49117,753.0
7092,6640.0
31572,18659.0
6174,942.0
45908,5395.0
42271,14044.0
21899,487.0
43731,1395.0
35810,4194.0
12349,639.0
27135,4270.0
34432,15949.0
28209,645.0
44206,7476.0
22326,16097.0
7167,742.0
42350,8814.0
50876,5759.0
40659,1993.0
1967,8811.0
20118,17895.0
16521,2312.0
20523,5948.0
4447,16479.0
12443,2203.0
29936,12483.0
3860,2557.0
48277,11764.0
8115,5937.0
18210,2409.0
37891,1993.0
34749,4711.0
38490,4155.0
16624,3312.0
21486,829.0
14433,7123.0
16300,2617.0
30342,2596.0
357,817.0
47034,4353.0
1297,16715.0
49551,2173.0
10804,2010.0
40036,10224.0
24097,3840.0
53549,4869.0
8827,4172.0
25935,904.0
38793,2828.0
6153,863.0
33772,1591.0
14413,2893.0
43741,625.0
52395,727.0
9485,2082.0
14070,910.0
39984,2536.0
37518,9293.0
17626,4566.0
53019,12359.0
41677,5795.0
33452,2797.0
48592,3589.0
44274,2805.0
27717,1087.0
40797,9007.0
26114,1549.0
48227,8223.0
49979,5431.0
42656,2437.0
31765,6122.0
29727,675.0
49243,620.0
11285,3024.0
4059,2396.0
44628,12985.0
7739,865.0
20203,6435.0
47604,7240.0
50221,3924.0
34290,789.0
46485,1819.0
8806,3311.0
15502,1668.0
8958,4666.0
36462,705.0
29,2613.0
37402,2193.0
43097,1436.0
44449,3704.0
44349,2066.0
37042,5833.0
31484,3810.0
11554,18358.0
40606,4924.0
1825,8237.0
6032,2550.0
38514,1026.0
44428,551.0
24459,2173.0
28977,2497.0
11860,764.0
40667,914.0
51592,12432.0
20729,2130.0
13550,1908.0
48544,4827.0
19028,6561.0
34130,10934.0
11496,394.0
1869,4269.0
52503,11660.0
31421,2829.0
14959,1767.0
1782,1052.0
24434,2728.0
17344,8265.0
984,1442.0
48697,1588.0
37048,599.0
32074,7943.0
49141,9119.0
24589,9904.0
23107,4054.0
17301,5269.0
16838,7068.0
9892,450.0
4122,2368.0
7585,1687.0
17876,9050.0
51370,4198.0
10218,3890.0
39510,1675.0
35332,3010.0
30331,2197.0
35284,9590.0
42603,11715.0
32481,532.0
8158,10934.0
18773,1197.0
12579,726.0
25800,7002.0
28048,524.0
3554,12629.0
49447,3235.0
2981,3357.0
53349,3968.0
13783,727.0
48767,4861.0
22074,3112.0
15362,730.0
49593,620.0
38420,1166.0
13959,788.0
17643,4469.0
43645,3146.0
35870,6793.0
3408,2202.0
30305,15032.0
7798,11510.0
13910,2859.0
41624,593.0
7882,3701.0
40877,987.0
22773,1781.0
15498,1694.0
31119,1076.0
53242,12980.0
11622,900.0
43149,2308.0
36858,871.0
11117,1016.0
21578,2850.0
20441,658.0
19807,727.0
20575,1446.0
26042,3206.0
44441,1052.0
2906,641.0
38365,1087.0
24727,3011.0
35129,1939.0
30539,625.0
6844,1053.0
53771,3281.0
40071,1593.0
2068,2076.0
40556,2870.0
27774,1754.0
49462,997.0
34513,5456.0
17813,491.0
20656,1948.0
25432,6096.0
35125,3077.0
45888,4545.0
10924,1728.0
28078,961.0
13706,3249.0
711,544.0
31228,8995.0
22428,4516.0
34936,1799.0
9755,2276.0
20020,478.0
39982,628.0
37279,571.0
12592,3545.0
37459,3984.0
7150,2351.0
49619,745.0
9450,776.0
52664,764.0
44191,2041.0
53264,2100.0
10773,2420.0
18462,631.0
27743,3145.0
1611,2123.0
52241,4523.0
38251,1917.0
37181,1580.0
15099,18795.0
28486,2129.0
28953,1453.0
40336,8294.0
18301,566.0
51089,705.0
1345,5369.0
13627,889.0
28100,4981.0
21103,2616.0
48073,2354.0
48765,505.0
46909,2642.0
53568,5939.0
27987,1721.0
33961,987.0
36508,15684.0
29286,2160.0
24715,5423.0
24766,1882.0
25646,1178.0
50631,3953.0
52727,1723.0
45346,8248.0
23224,505.0
7807,1006.0
29595,631.0
43734,498.0
16306,907.0
26082,709.0
14785,4195.0
46638,1410.0
18638,5165.0
45684,4913.0
45784,688.0
43216,6618.0
9574,10874.0
6294,729.0
8678,698.0
51714,665.0
28134,5763.0
41117,844.0
154,3965.0
19513,918.0
11610,638.0
43102,8688.0
35110,13162.0
12094,5175.0
49241,3759.0
2065,523.0
6817,1985.0
17565,4872.0
30271,866.0
37281,7326.0
37603,781.0
34209,666.0
20070,489.0
8005,7013.0
42128,7840.0
4510,1935.0
27514,1220.0
38982,612.0
46393,2187.0
26866,596.0
42162,442.0
30054,14071.0
1037,535.0
37155,1791.0
24193,705.0
17752,3655.0
19760,2686.0
39417,6416.0
39957,685.0
4153,732.0
7408,5988.0
46534,669.0
41149,1637.0
37610,608.0
8400,642.0
27133,1069.0
28103,7081.0
14301,1892.0
53365,510.0
33993,13986.0
18989,702.0
6669,1073.0
10574,5763.0
2587,10020.0
41770,4004.0
3140,3287.0
12719,1088.0
15723,10497.0
11892,10662.0
9209,773.0
25794,5226.0
4225,5831.0
16520,3525.0
11310,12779.0
15716,18193.0
31531,3468.0
52843,402.0
46889,10580.0
22728,1130.0
50452,559.0
37572,6539.0
2021,956.0
40189,11360.0
35408,1857.0
37111,9648.0
34692,1866.0
12259,5766.0
14542,2108.0
34098,2511.0
19289,1385.0
8835,511.0
2702,1436.0
11315,631.0
17673,12554.0
52979,2238.0
45911,2655.0
24455,4351.0
18735,5046.0
5524,765.0
22507,472.0
12167,882.0
46535,7803.0
43386,1432.0
1751,2381.0
38481,1808.0
24075,4162.0
37028,5339.0
50227,6097.0
28085,15474.0
50070,723.0
16333,4969.0
16802,638.0
30623,2912.0
41222,10090.0
45327,816.0
49070,774.0
44112,3569.0
12626,4227.0
14640,459.0
9832,8691.0
50955,665.0
39092,16800.0
50355,3741.0
47683,14338.0
38901,1433.0
10684,5293.0
48221,913.0
22202,3308.0
29893,5436.0
32967,10650.0
44622,1227.0
52715,5840.0
7426,8470.0
12128,6968.0
53036,939.0
45470,477.0
40378,5818.0
19848,1743.0
28987,12631.0
30253,1153.0
28259,710.0
1891,12152.0
44584,1354.0
2634,2680.0
38366,2205.0
18801,5521.0
6261,1896.0
5032,2964.0
16273,2477.0
41049,505.0
19494,1872.0
16639,7826.0
52311,5034.0
11750,724.0
8348,6171.0
36637,5491.0
14015,432.0
27449,1115.0
24649,2659.0
1943,1621.0
22972,751.0
38929,2264.0
53939,2195.0
8803,1040.0
52930,851.0
11851,1778.0
16187,1790.0
52321,11554.0
49598,6368.0
51461,10407.0
44297,1304.0
11356,1385.0
38476,687.0
11333,7416.0
16685,773.0
8173,1766.0
24827,2074.0
17553,5123.0
25194,7064.0
43661,394.0
25926,1632.0
32234,13777.0
14358,4452.0
8834,5131.0
40615,585.0
39514,14578.0
11491,3235.0
29293,1069.0
4275,1299.0
52235,1838.0
6761,12284.0
52325,4758.0
53187,5382.0
51680,1591.0
27630,5779.0
14630,848.0
36122,516.0
29979,3690.0
15753,552.0
10664,3075.0
26050,15852.0
4714,2367.0
42069,501.0
42480,10497.0
37919,7288.0
34861,5654.0
10673,11430.0
37866,868.0
24320,2834.0
39678,2404.0
1713,10313.0
25676,1061.0
28571,1923.0
36054,404.0
49109,4150.0
53136,442.0
6950,814.0
26197,4769.0
37988,1024.0
17092,6387.0
48238,1090.0
51985,12696.0
5351,1034.0
36073,941.0
46693,816.0
52877,1172.0
1256,8280.0
41667,5329.0
29292,580.0
19390,2333.0
25231,12153.0
53528,1597.0
4708,5356.0
1767,1292.0
12054,802.0
39572,579.0
22094,5141.0
43284,3601.0
46874,1581.0
27130,475.0
52371,978.0
6122,814.0
19653,1352.0
24293,575.0
40026,7968.0
37150,3801.0
51010,852.0
34694,7324.0
1036,1758.0
42587,4198.0
49008,3890.0
40575,12800.0
7089,664.0
30922,1056.0
35520,14732.0
2550,1272.0
5365,2921.0
31278,17203.0
42867,3975.0
38971,444.0
30604,1153.0
40143,4321.0
53709,12778.0
22273,2353.0
11057,1746.0
17425,5967.0
36156,631.0
15758,5257.0
37998,2549.0
36726,2968.0
20220,1135.0
27699,3906.0
35405,2931.0
22582,1672.0
47757,1689.0
41096,3160.0
45210,7554.0
16092,872.0
683,9144.0
36359,4972.0
7763,597.0
1787,13986.0
41403,3177.0
23189,5439.0
48348,1224.0
51737,1781.0
37506,728.0
18456,5103.0
28093,1133.0
51871,8764.0
31774,3762.0
4100,2573.0
20572,9442.0
2782,3597.0
42441,5988.0
25084,3007.0
23193,11088.0
35573,6432.0
48561,544.0
26865,9642.0
42232,5799.0
31939,4068.0
48462,789.0
21855,464.0
15776,14105.0
4210,2657.0
5957,6254.0
7363,3266.0
19430,2276.0
24082,5203.0
26321,829.0
46256,6141.0
21858,1181.0
22941,7438.0
24483,842.0
20001,7800.0
5099,5301.0
32715,649.0
14895,12047.0
14,540.0
40907,2821.0
30125,1919.0
17767,11333.0
35218,4191.0
3297,7715.0
37987,5478.0
22987,1323.0
15925,4636.0
1641,1163.0
32306,675.0
36844,1262.0
37837,781.0
27968,791.0
23682,700.0
27752,3075.0
32146,2676.0
46937,3027.0
24088,17533.0
52759,812.0
29564,11153.0
5184,477.0
12863,791.0
7381,6159.0
9822,2921.0
36927,15619.0
33234,605.0
15736,3163.0
11253,816.0
30101,957.0
49610,4241.0
22023,2468.0
19106,3290.0
25007,658.0
48800,648.0
24937,3265.0
7663,12612.0
35022,523.0
47929,749.0
19135,844.0
25005,4386.0
11726,5780.0
25482,666.0
1683,3904.0
6250,12336.0
50217,574.0
10556,394.0
32915,4463.0
8316,12182.0
42711,641.0
8643,2865.0
28945,3118.0
1606,678.0
7923,2058.0
32666,6116.0
48030,737.0
22851,935.0
9670,5107.0
1405,6336.0
35154,2960.0
12193,4299.0
6287,9435.0
45042,2106.0
14949,1866.0
43977,988.0
13855,4443.0
5903,887.0
7546,13839.0
12491,1385.0
27854,2530.0
26704,2817.0
48611,485.0
51282,5677.0
33360,982.0
17791,486.0
48545,15887.0
23157,15030.0
34871,4513.0
29846,4805.0
49730,3578.0
16513,6640.0
9857,645.0
826,1129.0
52426,7345.0
44785,838.0
3991,6608.0
11946,14066.0
23095,3597.0
26349,4511.0
26930,798.0
24313,622.0
6993,472.0
46588,8253.0
31682,6871.0
170,4318.0
42408,924.0
50479,2163.0
9443,4185.0
5480,1137.0
50693,14502.0
23427,8227.0
41158,8979.0
45783,645.0
35486,1608.0
42753,975.0
52416,919.0
51484,7392.0
3348,787.0
11482,5280.0
26919,1915.0
28748,2215.0
34089,439.0
2910,4077.0
41569,886.0
52524,1774.0
8144,550.0
25871,478.0
50500,1310.0
53403,2757.0
38200,12707.0
14891,7246.0
11701,6606.0
8376,1908.0
6714,2570.0
40192,7441.0
25076,645.0
44697,4516.0
39491,794.0
34426,935.0
7256,559.0
602,1550.0
5998,4816.0
7477,2021.0
3,6936.0
23505,6942.0
18368,698.0
18016,6353.0
41105,5259.0
25379,1367.0
18419,729.0
43719,4328.0
15164,6451.0
53423,15393.0
46300,1990.0
26094,4463.0
9757,1827.0
30672,1836.0
3393,728.0
5176,1261.0
45529,658.0
466,584.0
16803,533.0
24419,10809.0
32610,6592.0
40834,2650.0
2423,2376.0
13784,2467.0
15144,591.0
5301,2363.0
16813,942.0
40174,3775.0
4338,2297.0
8523,522.0
52659,1963.0
32501,2796.0
11766,16603.0
11820,1000.0
38706,2907.0
7198,1689.0
40937,2579.0
11955,12945.0
906,565.0
8345,4904.0
28904,1749.0
36574,716.0
13868,1327.0
26703,10725.0
39544,6451.0
20857,3429.0
40504,1893.0
43554,1094.0
21283,4799.0
1835,7847.0
18360,1740.0
27616,6012.0
41765,955.0
39217,6666.0
53546,4937.0
7590,7108.0
19914,844.0
11611,15823.0
25420,5846.0
46908,15000.0
35253,914.0
22680,8855.0
24378,4861.0
41469,1863.0
17999,3991.0
27618,2278.0
52469,1838.0
12437,4455.0
52695,526.0
11589,756.0
20030,698.0
25974,5814.0
40497,645.0
12409,2822.0
27604,1119.0
7608,5338.0
35372,367.0
10130,2232.0
48301,2854.0
18018,1024.0
21687,5883.0
41114,14188.0
9762,1968.0
28943,776.0
25371,4102.0
46190,755.0
34781,1781.0
4692,9740.0
37022,1240.0
36873,1819.0
43982,435.0
37709,3774.0
948,3958.0
33221,2650.0
2014,581.0
48579,12100.0
29366,5701.0
50537,1265.0
40862,394.0
24227,2839.0
15565,8114.0
52279,10772.0
1249,6346.0
3520,2289.0
35927,945.0
34320,16626.0
4052,1235.0
41536,5747.0
2598,1607.0
36091,2056.0
50511,2866.0
32251,2048.0
28911,6389.0
37283,537.0
13229,1219.0
7224,8812.0
46613,472.0
20776,8133.0
45073,867.0
20077,880.0
47850,1153.0
32593,1176.0
13720,8149.0
53823,369.0
7208,2376.0
19077,2867.0
23721,1422.0
2349,815.0
6880,4191.0
17701,5973.0
25583,4474.0
7583,6863.0
17468,1637.0
31617,2220.0
24205,798.0
4610,4617.0
29461,8730.0
7655,17179.0
22442,3266.0
45901,1147.0
11505,625.0
47070,848.0
31232,4144.0
12965,2016.0
20110,2743.0
49594,5555.0
28777,924.0
40439,1250.0
13243,5458.0
25994,1769.0
32005,703.0
53284,1554.0
34145,12799.0
18069,2162.0
48582,828.0
37604,1264.0
23050,1438.0
3784,4144.0
47335,5477.0
391,464.0
23145,8608.0
43963,7273.0
2766,734.0
43440,1624.0
13190,1781.0
13220,1087.0
37674,552.0
31160,3298.0
8922,3713.0
44105,2843.0
38647,1729.0
13551,1858.0
2909,814.0
4904,15805.0
36528,2896.0
7428,3091.0
42806,631.0
11608,596.0
20521,4466.0
50000,755.0
26493,7119.0
16915,487.0
34455,16807.0
25979,2188.0
51572,3392.0
50799,15691.0
11512,7086.0
36388,2426.0
32071,3477.0
9980,6254.0
6485,1035.0
35138,7072.0
20198,1007.0
33739,2393.0
22098,605.0
41618,2184.0
17734,2842.0
16310,1936.0
40012,3024.0
42171,723.0
6121,4253.0
14578,2557.0
40139,5593.0
14601,3745.0
24821,1949.0
44946,8437.0
31607,5375.0
45020,978.0
8676,645.0
51768,13790.0
40681,9581.0
47541,10427.0
25978,1069.0
48372,9103.0
48357,2371.0
17421,3807.0
51857,789.0
50632,14498.0
36177,3799.0
23500,12633.0
18187,9948.0
29627,2117.0
35818,872.0
21891,5002.0
23082,434.0
47868,8532.0
25172,1393.0
1879,1050.0
2614,2469.0
41071,1949.0
2297,644.0
35456,6480.0
50981,3903.0
2151,5167.0
9863,1201.0
30405,13686.0
4558,4675.0
46883,6626.0
44967,734.0
37152,4997.0
30079,791.0
2206,18710.0
23726,2872.0
10001,11406.0
52588,14618.0
50692,663.0
8309,13844.0
26592,6732.0
22827,1289.0
38464,645.0
47232,1728.0
29675,554.0
50144,2801.0
30321,4679.0
51141,2872.0
22163,6104.0
3550,3443.0
49765,2218.0
5123,1326.0
18604,645.0
31604,814.0
16045,4282.0
37296,3322.0
37799,4524.0
30821,4457.0
35482,1909.0
8414,1439.0
4881,784.0
8847,850.0
31014,6169.0
48279,3713.0
21773,7338.0
51915,11830.0
31032,544.0
38569,2956.0
16706,800.0
51369,969.0
20508,529.0
22953,14548.0
42720,626.0
35093,18768.0
16990,3145.0
38318,3014.0
37077,2510.0
9849,787.0
26278,1758.0
37510,2994.0
31060,4702.0
4374,544.0
14202,4712.0
50654,473.0
30219,880.0
13498,905.0
30307,2964.0
31757,2444.0
43264,3516.0
50250,1782.0
13359,2618.0
28697,15917.0
46157,4678.0
17171,6288.0
20828,2319.0
51273,603.0
22410,1257.0
17957,945.0
10034,1890.0
25707,1120.0
52652,12821.0
23941,1011.0
38209,8190.0
30446,10282.0
41951,1692.0
14770,624.0
16757,4627.0
29104,776.0
10690,1094.0
12086,2102.0
49546,1294.0
18162,766.0
5817,2001.0
52499,4086.0
36559,8719.0
11869,4378.0
23750,18707.0
51733,7126.0
13830,11368.0
18459,756.0
34915,6670.0
7550,596.0
44899,13275.0
36644,900.0
45255,5192.0
22347,2251.0
5831,2385.0
49304,972.0
32706,4998.0
9610,1593.0
52890,3949.0
3533,6104.0
32107,828.0
3837,10548.0
24603,942.0
37002,1000.0
32557,548.0
35780,3941.0
35080,1326.0
30267,3464.0
27186,698.0
28994,452.0
3613,5301.0
115,1875.0
52068,603.0
39591,884.0
7795,737.0
48840,719.0
46351,880.0
29641,4949.0
36512,977.0
24462,3199.0
19524,526.0
9315,521.0
4031,11757.0
45377,2150.0
54,947.0
13441,571.0
48062,886.0
38774,2692.0
53618,652.0
21983,1176.0
17938,4544.0
41318,2104.0
50364,12000.0
24763,3118.0
48017,1662.0
51270,1141.0
10188,8831.0
