,Price
7250,520000.0
1583,502000.0
1412,1172000.0
6152,2050000.0
10685,866000.0
2256,1350000.0
9785,2180000.0
2212,900000.0
5603,465000.0
2622,391000.0
7945,1525000.0
5417,696000.0
4938,1200000.0
8923,399000.0
3624,590000.0
7532,1292000.0
4267,988000.0
10963,1200000.0
463,440000.0
1754,920000.0
8482,715000.0
5638,360000.0
10119,2050000.0
9842,780000.0
7515,1515000.0
378,1337000.0
3106,1471000.0
4803,1405000.0
1335,2500000.0
10743,1322000.0
11833,1275000.0
2716,835000.0
7482,850000.0
8603,642000.0
11112,1200000.0
11804,530000.0
7252,830000.0
7624,460000.0
1811,523000.0
7477,822000.0
6872,1345000.0
1894,325000.0
9015,1000000.0
6552,331000.0
7606,585000.0
6757,645000.0
1189,1590000.0
5194,572000.0
8153,325000.0
11701,1515000.0
8075,431000.0
3454,580000.0
7928,665000.0
11099,570000.0
10760,1270000.0
6025,790000.0
9104,960000.0
4613,495000.0
3992,375000.0
11289,785000.0
1030,856500.0
6957,1865000.0
2220,700000.0
3774,2050000.0
8671,580000.0
10305,740000.0
1755,1287000.0
9586,590000.0
8929,825000.0
8560,700000.0
4327,1007000.0
12024,887500.0
110,1801000.0
8180,1400000.0
9057,1900000.0
5731,1250000.0
2917,765500.0
10804,1090000.0
1515,1300000.0
11531,1265000.0
11247,700000.0
11051,370000.0
10263,445000.0
2263,599999.0
6761,676000.0
6270,970000.0
10366,825000.0
10244,855000.0
893,750000.0
1490,1000000.0
1850,1115000.0
8969,551200.0
8695,720000.0
324,940000.0
1215,1620000.0
2933,655000.0
4689,612500.0
9036,1695000.0
9099,1300000.0
10477,617500.0
11205,2000000.0
11871,555000.0
1129,880000.0
7174,1918000.0
2918,470000.0
6113,2200000.0
3084,500000.0
4588,1928000.0
4304,657000.0
2795,345000.0
5955,950000.0
798,740000.0
734,1860000.0
6085,590000.0
2244,782000.0
178,753000.0
8455,1195000.0
9256,602000.0
1174,1700000.0
9384,1900000.0
8469,880000.0
1831,1065000.0
9868,1800000.0
6431,895000.0
9805,2655000.0
1781,370000.0
3201,1551000.0
198,640000.0
11399,930000.0
4087,1100000.0
5193,830000.0
548,460000.0
3339,900000.0
11515,960000.0
6854,4525000.0
9295,1266000.0
7118,1500000.0
2532,2200000.0
8675,1100000.0
2314,612000.0
9023,860000.0
8689,760000.0
10067,460000.0
5965,691000.0
66,790000.0
5127,830000.0
4712,1915000.0
5214,601000.0
3260,1060000.0
5033,723000.0
2572,1286000.0
8708,1406000.0
9933,395000.0
622,1800000.0
1681,468000.0
787,1410000.0
3332,623000.0
6940,532000.0
7433,470000.0
10680,805000.0
3280,830000.0
7095,607500.0
11131,655000.0
8273,910000.0
6098,305000.0
10558,1035000.0
515,4000000.0
478,762000.0
9875,761000.0
6390,4000000.0
8354,460000.0
2647,395000.0
10007,740000.0
8263,770000.0
7680,1861000.0
1033,475000.0
7020,622000.0
2598,899000.0
6201,1150000.0
6620,720000.0
10734,338000.0
10847,580000.0
344,1135000.0
5521,1270000.0
6086,280000.0
1871,920000.0
2977,465000.0
11457,1307500.0
3986,545000.0
11729,650000.0
2888,691000.0
8211,770000.0
4623,530000.0
4818,1245000.0
220,292000.0
11215,1775000.0
7854,603000.0
10159,1405000.0
11249,1184000.0
6104,510000.0
6561,367500.0
4016,700000.0
9152,821000.0
4248,922000.0
11167,1270000.0
9758,830000.0
11157,715000.0
5868,500000.0
6475,660000.0
1264,950000.0
4241,970000.0
5650,1240000.0
6326,972000.0
11092,860000.0
11057,595000.0
11204,1600000.0
7037,490000.0
8475,1003000.0
2881,530000.0
1677,765000.0
10084,1180000.0
901,910000.0
10803,633000.0
2296,1700000.0
3402,1065000.0
6277,332000.0
296,970000.0
10724,1205000.0
4153,1090000.0
9946,1690000.0
10210,900000.0
27,1447500.0
6596,518000.0
10618,740000.0
3829,1215000.0
8462,600000.0
3248,440000.0
10844,477000.0
9668,913000.0
7753,824000.0
2580,1785000.0
9082,620000.0
10383,1700000.0
8304,760000.0
1370,240000.0
12034,1200000.0
9247,720000.0
7749,790000.0
5551,2000000.0
7065,470000.0
5254,705000.0
681,1920000.0
11360,878000.0
4775,600000.0
5422,807000.0
3159,1712000.0
8876,950000.0
2987,721000.0
4908,550000.0
1882,1060000.0
6071,665000.0
8457,865000.0
1940,766000.0
3296,605000.0
3534,551000.0
6556,285000.0
3729,676500.0
490,410000.0
7556,2225000.0
1181,1400000.0
1375,1340000.0
5014,1186000.0
7816,1162500.0
6824,610250.0
626,1670000.0
4758,1515000.0
11084,518500.0
2112,713500.0
9800,1530000.0
9085,529000.0
6083,472500.0
1767,1430000.0
8953,365000.0
4180,725000.0
9244,730000.0
11239,1295000.0
1462,1110000.0
2887,370000.0
8719,961000.0
684,1038000.0
4539,855333.0
4514,1350000.0
9386,1670000.0
9603,1150000.0
1366,820000.0
3916,425000.0
11969,1120000.0
2639,250000.0
11549,1400000.0
5602,1460000.0
11019,1060000.0
5729,569000.0
5730,1220000.0
10654,792000.0
8446,1370000.0
2300,670000.0
4787,1014000.0
2938,488500.0
5659,805000.0
8346,940000.0
10570,1130000.0
12153,312000.0
1979,920000.0
5979,930000.0
3803,1617000.0
4534,840000.0
6921,650000.0
8169,970000.0
7168,250000.0
7796,1955000.0
10035,750000.0
4800,2160000.0
2280,485000.0
8999,2905000.0
7991,442000.0
4469,1095000.0
5133,811000.0
11738,371500.0
998,636000.0
4130,850000.0
5266,3335000.0
10980,505000.0
11974,450000.0
1784,1802100.0
3182,535000.0
10580,380000.0
494,520000.0
6672,1055000.0
9481,1051000.0
9408,1650000.0
2860,1310000.0
2038,655000.0
4041,2000000.0
9365,1200000.0
2897,810000.0
366,545000.0
849,1010000.0
7780,1300000.0
6621,936000.0
10397,1485000.0
8426,515000.0
2653,1225000.0
3503,710000.0
8416,840000.0
6095,520000.0
1541,1145000.0
9782,1425000.0
10822,631000.0
322,1430000.0
2031,570000.0
10171,1405000.0
7093,380000.0
813,950000.0
2528,1520000.0
11444,2248000.0
6682,1005000.0
11224,2300000.0
10403,655000.0
5274,1042500.0
1079,1650000.0
2226,1160000.0
9536,1018000.0
11146,601000.0
3515,650000.0
2705,860500.0
9136,695500.0
11055,1485000.0
1164,1310000.0
3261,850000.0
6339,1435000.0
6275,1110000.0
1450,1150000.0
6126,770000.0
4229,810000.0
3862,1240000.0
2936,465000.0
11405,860000.0
3917,662500.0
5487,1330000.0
11565,620000.0
9944,810000.0
1723,1170000.0
8997,1026000.0
10056,755000.0
6729,470000.0
4056,1440000.0
11612,999000.0
2999,550000.0
7370,831000.0
11006,556000.0
1231,1450000.0
1514,686000.0
2313,370000.0
8947,752500.0
1451,351000.0
10249,660000.0
11196,410000.0
8374,1710000.0
10410,960000.0
4321,1015000.0
8280,630000.0
838,1110000.0
12104,950000.0
6926,400000.0
3899,950000.0
10375,1010000.0
3567,868000.0
11306,1840000.0
5452,720000.0
3087,820000.0
9441,725000.0
10553,660000.0
4546,651000.0
4692,1085000.0
1714,525000.0
6875,685000.0
4270,896000.0
339,1430000.0
9075,2050000.0
4086,515000.0
7669,1930000.0
9928,556000.0
10214,430000.0
588,1080000.0
3365,785000.0
2670,752000.0
5515,970000.0
3589,588000.0
34,1180000.0
28,457000.0
2395,732500.0
6697,867000.0
6755,770000.0
5506,1126000.0
6867,765000.0
2170,1350000.0
7702,635000.0
6991,1335000.0
889,1310000.0
3878,1300000.0
3322,507000.0
11470,503750.0
3514,420000.0
11699,1270500.0
10336,580000.0
5673,567500.0
8048,760000.0
3733,520000.0
10099,600000.0
11556,1680000.0
9296,1040000.0
4528,651000.0
1654,1640000.0
7727,490000.0
7538,572000.0
223,995000.0
10526,2505000.0
6521,1805000.0
6641,1320000.0
5982,570000.0
4239,716000.0
5882,354000.0
1590,2250000.0
8563,621000.0
3256,950000.0
6930,515000.0
7148,500000.0
2181,1401000.0
7495,1725000.0
9124,1370000.0
7360,1000000.0
6165,1850000.0
8361,1150000.0
7412,720000.0
9225,400000.0
11190,1750000.0
4817,325000.0
7181,1836000.0
10798,690000.0
1209,2550000.0
6454,662000.0
421,1415000.0
10678,1070000.0
1706,255000.0
1158,1400000.0
2306,2400000.0
273,4200000.0
171,840000.0
3956,1180000.0
5606,409000.0
10469,1170000.0
4865,1305000.0
7279,820000.0
3188,5050000.0
1725,1008000.0
6429,1025000.0
8327,500000.0
1564,615000.0
1782,1880000.0
843,921000.0
11409,575000.0
6685,1150000.0
904,977000.0
3494,601200.0
11809,438000.0
11079,2400000.0
1547,1250000.0
10191,570000.0
2080,1260000.0
10693,580000.0
9144,900000.0
6727,1646000.0
3985,671000.0
9353,1010000.0
7879,1452000.0
8694,1520000.0
8959,525000.0
11172,935000.0
4677,670000.0
3820,1300000.0
5209,500250.0
2646,850000.0
6671,610000.0
9351,493000.0
11346,1012000.0
256,440000.0
9254,330000.0
4350,470000.0
9512,550000.0
11250,1157000.0
5923,1285000.0
2155,1180000.0
10413,806000.0
10850,725000.0
3715,670000.0
4057,1225000.0
8936,870000.0
10124,705000.0
3622,2286000.0
5648,1700000.0
7163,1260000.0
3102,1070000.0
558,2188000.0
10374,1218000.0
10728,710500.0
1436,285000.0
507,1800000.0
5275,655000.0
4472,1225000.0
1869,650000.0
5663,2115000.0
8550,1050000.0
5930,1001000.0
8530,985500.0
755,1165000.0
8293,631000.0
11776,1282500.0
4050,1715000.0
7885,1760000.0
3836,1837000.0
4386,587134.0
7828,741000.0
6987,1420000.0
2118,450000.0
9407,1680000.0
729,1470000.0
501,1690000.0
6480,1120000.0
643,2170000.0
7454,1200000.0
1539,746000.0
9605,370000.0
1211,1355000.0
9010,1500000.0
11127,900000.0
672,1250000.0
4915,305000.0
6106,545000.0
10694,771000.0
3377,1220000.0
4476,1400000.0
5615,1365000.0
10730,622000.0
1464,1505000.0
4745,730000.0
10889,1250000.0
1192,1100000.0
3793,1155000.0
1872,1301000.0
3590,882000.0
6360,1635000.0
3158,1400000.0
9859,840000.0
505,497500.0
243,1780000.0
5678,906000.0
506,2100000.0
10952,2725000.0
9052,1590000.0
10459,736000.0
4717,1234500.0
6222,945000.0
6908,635000.0
6997,3500000.0
7488,1922000.0
1773,1125000.0
9379,1171000.0
3010,640000.0
9684,1355000.0
9974,1220500.0
797,1025000.0
3618,525000.0
2381,411000.0
2829,1650000.0
7708,945000.0
11899,790000.0
10673,749000.0
4633,810000.0
312,1000000.0
746,1100000.0
3569,773000.0
790,746000.0
2476,396000.0
6120,1700000.0
7755,775000.0
11384,670000.0
2570,1055000.0
5753,850000.0
7940,360000.0
11213,938000.0
5599,775000.0
7820,610000.0
4355,720000.0
2163,1300000.0
10888,821000.0
8793,530500.0
380,2215000.0
11109,3000000.0
1292,895000.0
1912,850000.0
6848,1162000.0
599,2614000.0
3892,1335000.0
4141,800000.0
5540,490000.0
1652,2350000.0
8454,1080000.0
9622,1051000.0
1893,495000.0
1944,610000.0
3395,1910000.0
3388,420000.0
4362,990000.0
11926,682000.0
375,1575000.0
1966,590000.0
3957,1117000.0
6195,1098000.0
10714,635000.0
4423,1112000.0
5351,1285000.0
5696,1200000.0
1243,2820000.0
8001,1410000.0
9844,1020000.0
7441,2950000.0
7745,930000.0
11222,1750000.0
1471,990000.0
3346,1167500.0
4522,800000.0
2657,1362000.0
2853,2410000.0
4506,3850000.0
11572,855000.0
11998,1315000.0
11933,316000.0
4045,666000.0
4062,1170000.0
5326,930000.0
7782,1000000.0
10116,830000.0
7194,932000.0
4306,840000.0
5139,376000.0
7307,507000.0
9406,2170000.0
7919,880000.0
3990,210000.0
1049,1390000.0
3823,2400000.0
12101,695000.0
9779,1375000.0
2035,425000.0
4039,540000.0
7853,953000.0
7784,855000.0
11419,675000.0
1972,650000.0
10101,1005000.0
2099,1260000.0
1499,1475000.0
5205,216000.0
3512,845000.0
6529,1172000.0
11034,320000.0
652,1675000.0
170,712000.0
4085,1505000.0
242,400000.0
9635,1289000.0
5798,2720000.0
10373,520000.0
4371,620000.0
1644,2620000.0
6355,838000.0
5594,680000.0
2756,2175000.0
9639,1150000.0
8188,655000.0
10216,570000.0
9387,950000.0
8165,1822000.0
5231,851000.0
2076,750000.0
4103,855000.0
11673,742000.0
3996,483000.0
4801,1380000.0
5968,611000.0
8522,990000.0
11849,830000.0
8099,1515000.0
9705,1190000.0
10906,1750000.0
11441,780000.0
10088,1272000.0
8029,752000.0
5849,420000.0
6897,665000.0
6714,966000.0
10152,663000.0
4661,780000.0
4078,1065000.0
6054,488000.0
10312,1695000.0
5974,607500.0
640,1480000.0
1270,1055000.0
9792,1900000.0
2778,1510000.0
7893,683000.0
4932,1260000.0
6060,645400.0
1985,870000.0
3861,1135000.0
3480,785000.0
1534,752000.0
325,890000.0
5764,871500.0
2338,572500.0
6947,480000.0
3980,450000.0
9173,827000.0
10837,781000.0
4054,2150000.0
2237,3000000.0
5229,680000.0
9311,2300000.0
4571,937500.0
11806,1180000.0
5474,618000.0
10165,263100.0
864,720000.0
8344,1160000.0
4942,815000.0
2253,410000.0
6010,620500.0
7800,745000.0
371,1670000.0
8765,620000.0
11574,1310000.0
609,1500000.0
7087,421000.0
10638,557000.0
11147,440000.0
11333,854000.0
9543,855000.0
11778,419000.0
11075,540000.0
5830,400000.0
2364,1240000.0
3213,1976000.0
5456,915000.0
911,810000.0
11033,3400000.0
11794,945000.0
3789,2415000.0
8933,1442000.0
10283,1400000.0
5581,850000.0
9231,2010000.0
8938,572000.0
8541,1256000.0
5060,427500.0
1423,1186000.0
11971,500000.0
479,411000.0
662,685000.0
8791,1856000.0
6437,660000.0
10959,1925000.0
9915,2370000.0
2988,646000.0
1119,1427000.0
2776,2020000.0
4535,1005000.0
10839,496000.0
11074,580000.0
11207,1742000.0
6349,1100000.0
10097,1505000.0
9021,930000.0
10620,636500.0
5573,2525000.0
6135,2200000.0
5269,437500.0
4427,1190000.0
11356,490000.0
5247,737000.0
9718,1410000.0
3981,360000.0
8805,1550000.0
11625,1138000.0
2893,702000.0
2669,375000.0
3977,1160500.0
11274,805000.0
279,565000.0
9636,651000.0
10096,856000.0
9027,1200000.0
9260,950000.0
5197,525000.0
4664,723000.0
1694,1280000.0
10874,1635000.0
5018,1615000.0
6133,1300000.0
3479,891000.0
5554,1250000.0
4416,605000.0
11362,395000.0
4155,836000.0
4883,721000.0
5807,571000.0
3809,1970000.0
8570,1295000.0
11609,1790000.0
9737,805000.0
4296,895500.0
6887,670000.0
4683,600000.0
10275,990000.0
8753,1060000.0
7261,900000.0
5593,863000.0
2209,1190000.0
9629,2500000.0
8827,1210000.0
5402,1075000.0
2410,1500000.0
4563,1067000.0
184,931000.0
7200,1850000.0
11345,630000.0
4516,830000.0
2350,1965000.0
553,2120000.0
1397,1200000.0
1384,772000.0
7113,1275000.0
7585,1640000.0
5856,452000.0
4903,965000.0
297,940000.0
443,806000.0
10736,450000.0
5215,772000.0
9469,1775000.0
7497,894000.0
2077,890000.0
6017,670000.0
4751,820000.0
9756,835000.0
2229,900000.0
2842,2725000.0
2537,597000.0
194,588000.0
10126,736500.0
6636,1235000.0
7443,2035000.0
817,965000.0
3367,1300000.0
6791,800000.0
6553,500000.0
2578,1950000.0
1131,1532000.0
10950,3190000.0
5505,1080000.0
6753,773000.0
7224,1415000.0
10801,1200000.0
320,432000.0
1371,1175000.0
4042,1815000.0
9542,240000.0
7716,550000.0
907,780000.0
305,960000.0
3950,780000.0
5529,1002000.0
7067,1740000.0
10848,415000.0
9048,1950000.0
7458,1005000.0
9202,670000.0
8630,425000.0
10252,573000.0
926,1110000.0
244,592500.0
9498,1100000.0
15,1310000.0
143,720000.0
5983,700000.0
2363,2390000.0
8960,780000.0
129,1540000.0
1161,1940000.0
8489,375000.0
11956,590000.0
7765,710000.0
6994,840000.0
12169,475000.0
7551,730000.0
5458,890000.0
10259,830000.0
5308,900000.0
1876,1460000.0
2488,1250000.0
7660,975000.0
4479,1830000.0
1182,1300000.0
2525,1780000.0
10832,512500.0
1170,1445000.0
10608,636000.0
2182,1782000.0
11654,1975000.0
6826,840000.0
11165,1310000.0
10393,295000.0
9927,975000.0
3371,1465000.0
9893,512000.0
1859,500000.0
7283,730000.0
7157,1090000.0
7958,1320000.0
1878,845000.0
7288,300000.0
3588,1490000.0
8303,1150000.0
3121,575000.0
387,1445000.0
1311,1320000.0
1032,765000.0
9772,1020000.0
6584,380000.0
8132,1820000.0
6382,2170000.0
6725,940000.0
7924,1620000.0
7701,1201000.0
4936,690000.0
931,1433500.0
7417,722000.0
4019,702000.0
691,1770000.0
11299,702500.0
5987,695000.0
6364,2820000.0
1909,1150000.0
829,486500.0
3498,650000.0
9229,800000.0
2081,1320000.0
10873,440000.0
11524,341500.0
44,500000.0
3939,335000.0
9546,1177000.0
9783,773000.0
4319,760000.0
2965,800000.0
3969,1230000.0
1187,1480000.0
11875,627000.0
7968,532000.0
6935,631000.0
11779,1590000.0
284,940000.0
10830,487000.0
6308,900000.0
4159,950000.0
3092,2160000.0
10201,1040000.0
4556,1235000.0
5555,1650000.0
6865,750000.0
4323,1020000.0
3982,665000.0
7995,998000.0
3364,1340000.0
1404,810000.0
3195,1800000.0
8371,615000.0
7696,1614500.0
969,1620000.0
9913,1750000.0
6543,1630000.0
3734,1000000.0
925,770000.0
11596,775000.0
8868,2110000.0
4725,1421000.0
2843,1723000.0
2851,1920000.0
10062,1450000.0
7773,770000.0
5956,425500.0
519,1140000.0
10821,600000.0
9754,940000.0
4471,370000.0
11658,630000.0
4348,410000.0
10956,687500.0
9810,1275000.0
3626,1507000.0
1789,605000.0
10108,1082000.0
2059,772000.0
9222,585000.0
10955,870000.0
4013,1690000.0
6006,716000.0
1902,885500.0
8882,1810000.0
6215,1000000.0
4686,910000.0
8268,1020000.0
4922,1650000.0
6785,1574000.0
7837,725000.0
7838,668000.0
9201,580000.0
75,720000.0
2345,1900000.0
6447,706000.0
8206,750000.0
430,1240000.0
4586,1851000.0
5483,1145000.0
7402,1740000.0
6405,3270000.0
11747,755000.0
7553,2900000.0
7049,600000.0
9960,755000.0
9364,1280000.0
1553,800000.0
5874,700000.0
240,1435000.0
783,503000.0
10154,1505000.0
3066,1705000.0
11907,586000.0
977,288000.0
4905,615000.0
6264,505000.0
11859,510000.0
5695,510000.0
2941,1000000.0
11950,430000.0
8066,267500.0
7740,700000.0
7089,980000.0
8127,1400000.0
9846,1095000.0
1620,1175000.0
5642,1072000.0
12200,821000.0
2146,1300000.0
1801,1665000.0
2095,457000.0
8985,876000.0
7874,831000.0
1357,575000.0
9906,1325000.0
9014,2405000.0
6782,1170000.0
10203,1460000.0
7172,1920000.0
9378,540000.0
3565,850000.0
12120,620000.0
10713,775000.0
8161,420000.0
1609,2177000.0
3096,2130000.0
4590,2236000.0
2415,650000.0
2017,835000.0
2971,630000.0
6424,920000.0
4125,1725000.0
5846,610000.0
5375,1430000.0
11966,1655000.0
11705,1535000.0
3246,1086000.0
124,2840000.0
1106,756000.0
11398,559000.0
10772,1000000.0
840,845000.0
6394,3260000.0
9612,716000.0
5649,613000.0
11170,1540000.0
3341,1337000.0
598,1450000.0
2123,1408000.0
5512,215000.0
9749,1031000.0
9606,3175000.0
8749,692000.0
9278,1400000.0
11798,460000.0
5999,590000.0
2197,1901000.0
4051,1055000.0
1216,940000.0
3362,490000.0
2501,1730000.0
725,1100000.0
7386,392250.0
978,948000.0
808,1210000.0
8660,985100.0
1475,1490000.0
12176,685000.0
7044,595000.0
8239,600000.0
4906,775000.0
8536,650000.0
11018,2700000.0
4930,722000.0
4542,680000.0
3962,1151000.0
9475,500000.0
2671,1155000.0
8289,1010000.0
1235,340000.0
1225,2150000.0
1764,1900000.0
8745,3250000.0
7952,780000.0
8309,407000.0
7630,835000.0
7033,585000.0
3217,3750000.0
5737,580000.0
287,490000.0
7520,1200000.0
2966,525000.0
3164,517000.0
8582,960000.0
9371,302500.0
10849,905000.0
1657,1385000.0
1975,1160000.0
2397,485000.0
452,880000.0
2710,711000.0
11175,732000.0
8478,826000.0
3681,2600000.0
6715,480500.0
422,690000.0
8604,1520000.0
5316,450000.0
657,2900000.0
3301,758000.0
8464,1130000.0
2845,2800000.0
4066,1530000.0
9566,810000.0
5244,885000.0
1001,836000.0
4198,1025000.0
2418,1610000.0
875,1475000.0
8928,902000.0
6726,380000.0
3847,4802500.0
961,1255000.0
1580,1302000.0
7496,1110000.0
7583,2291000.0
2206,1601000.0
4266,793000.0
8523,950000.0
12111,1260000.0
4231,1002500.0
757,1910000.0
4866,1255000.0
5406,1200000.0
5313,1220000.0
2284,1238000.0
9029,1460000.0
7001,1890000.0
10701,575500.0
5507,1025000.0
5309,1250000.0
10134,1430000.0
4827,585000.0
7584,1400000.0
9341,740000.0
807,1040000.0
3907,560000.0
6141,1650000.0
7722,1000000.0
9707,1425000.0
7023,1900000.0
1956,657000.0
2445,2355000.0
8494,890000.0
6969,1700000.0
9966,620000.0
8665,321000.0
9962,1375000.0
2402,800000.0
8798,660000.0
1073,985000.0
10547,1050000.0
3398,950000.0
4240,740000.0
6524,895000.0
5436,870000.0
10330,715000.0
10381,793000.0
2091,1326000.0
4527,475000.0
12203,601000.0
1698,570000.0
9117,595000.0
10522,245000.0
10579,520000.0
9070,700000.0
9149,700000.0
1003,1170000.0
10100,1030000.0
11097,900000.0
11288,706000.0
7969,1450000.0
4651,940000.0
10207,865000.0
9999,1265000.0
6156,2100000.0
1485,1075000.0
11262,890000.0
5368,1550000.0
9866,967500.0
1411,920000.0
6289,1110000.0
11514,532000.0
12162,570000.0
8059,1000000.0
709,360000.0
9815,1268000.0
3603,2550000.0
985,1400000.0
3076,500000.0
6169,1518000.0
9366,655000.0
8518,1330000.0
6713,1380000.0
5077,600000.0
4101,1310000.0
7665,1590000.0
2722,315000.0
11890,1435000.0
1268,860000.0
2462,1811000.0
10615,1250000.0
268,598000.0
3580,4800000.0
4750,825000.0
8292,665000.0
11598,1020000.0
7738,1660000.0
7713,577000.0
11121,881100.0
2821,511000.0
8650,1630000.0
589,1350000.0
8797,437000.0
10962,1275000.0
8685,750000.0
656,4000000.0
10841,1635000.0
9664,1516000.0
2037,895000.0
9497,750000.0
11183,1400000.0
3758,750000.0
6845,2705000.0
6151,1850000.0
7872,360000.0
2028,1331000.0
9133,480000.0
677,1238000.0
8396,1190000.0
1232,681000.0
5454,725000.0
7953,500000.0
9527,580000.0
7824,676000.0
7541,1726000.0
4856,1180000.0
10658,490000.0
2432,1170000.0
8778,665000.0
8651,2250000.0
4647,815000.0
8728,1475000.0
7571,1502000.0
896,1550000.0
1611,3400000.0
10052,600000.0
1587,591000.0
6686,1020000.0
7332,1050000.0
8484,895000.0
1719,1350000.0
7442,2150000.0
9628,596000.0
3806,3470000.0
8587,2710000.0
9390,750000.0
4701,1240000.0
3961,905000.0
8131,975000.0
5557,561000.0
7954,1264000.0
5564,1390000.0
9480,1120000.0
10327,2680000.0
6087,555000.0
890,1475000.0
7487,1900000.0
10986,475000.0
4006,360000.0
4939,798000.0
9690,440000.0
8420,600000.0
5898,850000.0
6173,1135000.0
9209,672000.0
5819,400000.0
9119,816000.0
8400,810000.0
2799,480000.0
8726,622000.0
584,1010000.0
3268,550000.0
3932,479000.0
4965,928000.0
1260,410000.0
8537,820000.0
6199,1101000.0
6692,630000.0
310,450000.0
1716,363000.0
7405,1380000.0
6009,490000.0
2052,1050000.0
8499,1040000.0
4668,533000.0
4298,820000.0
6646,796000.0
3783,611000.0
1008,560000.0
10184,4750000.0
2185,990000.0
3623,1575000.0
11947,650000.0
9920,875000.0
11812,595000.0
8644,380000.0
8246,410000.0
4834,700000.0
4059,990000.0
4756,1402000.0
10880,950000.0
90,1800000.0
1987,482500.0
470,522500.0
1326,601000.0
12042,990000.0
9812,520000.0
2117,1645000.0
2937,741250.0
888,823000.0
983,1325000.0
6932,550000.0
11583,2400000.0
9226,355000.0
7974,910000.0
10499,795000.0
2925,420000.0
8076,1620000.0
3214,382000.0
5884,475000.0
2341,660000.0
8774,900000.0
8217,800000.0
9272,1770000.0
8693,1575000.0
9638,1350000.0
11802,627000.0
627,1500000.0
8204,2790000.0
4947,930000.0
5080,611000.0
4244,485000.0
7681,1402000.0
4765,655000.0
1601,590000.0
11722,798000.0
1269,605000.0
128,2000000.0
11128,730000.0
8500,490000.0
1711,772000.0
4182,975000.0
8878,2200000.0
4235,1620000.0
6995,705000.0
7983,657000.0
2398,980000.0
10920,1296000.0
8992,1240000.0
8151,944000.0
8608,490000.0
10274,495000.0
1186,775000.0
8585,500000.0
11996,468000.0
11954,455000.0
11863,1490000.0
1977,470000.0
5314,1100000.0
12071,565000.0
4247,1040000.0
9673,790000.0
915,1150000.0
1305,976000.0
8176,600000.0
3049,1450000.0
11987,655000.0
6653,1414000.0
11623,977500.0
1273,600000.0
5698,660000.0
6945,652500.0
10074,640000.0
2796,2000000.0
6797,1010000.0
1398,930000.0
6615,650000.0
3358,962000.0
183,740000.0
7572,1221000.0
4462,1474000.0
8854,965000.0
7981,690000.0
3563,395000.0
9246,1170000.0
11336,904000.0
6513,1330000.0
4567,850500.0
9356,2000000.0
6603,555000.0
9891,2250000.0
2656,840000.0
10129,1479000.0
4305,710000.0
1961,865000.0
4992,515000.0
4891,630000.0
6138,1455000.0
5815,475000.0
5869,4750000.0
8826,662500.0
6395,1900000.0
11571,486000.0
6226,1100000.0
9460,687000.0
12177,693000.0
10981,766000.0
1251,1420000.0
3176,630000.0
5072,915000.0
3359,981000.0
7505,1303000.0
8198,960000.0
9470,2361000.0
8939,750000.0
11979,920000.0
3289,525000.0
11011,1165000.0
10662,310000.0
3190,750000.0
1573,2325000.0
9180,560000.0
1051,2905000.0
4069,420000.0
10587,2285000.0
3218,1400000.0
8255,413000.0
272,3625000.0
2042,715000.0
4763,1384000.0
7452,910000.0
7807,1652000.0
7936,535000.0
1086,1602000.0
1473,1340000.0
7282,765000.0
10826,468000.0
8196,2250000.0
9317,1180000.0
2186,1020000.0
10811,1720000.0
4322,875000.0
10132,890000.0
12028,840000.0
5831,582000.0
11309,495000.0
498,820000.0
7670,2570000.0
8686,247500.0
4709,550000.0
8330,560000.0
9938,3001000.0
4485,1050000.0
10574,1107500.0
3478,808000.0
9318,790000.0
3924,680000.0
1748,675000.0
732,1450000.0
2553,4011000.0
8183,1306000.0
7406,620000.0
9037,990000.0
11267,825000.0
2662,841000.0
11246,1276000.0
9022,700000.0
3113,1650000.0
3303,752000.0
6250,510000.0
1344,641000.0
10741,280500.0
7635,645000.0
1690,2050000.0
7881,1800000.0
8910,454000.0
5048,800000.0
12138,330000.0
8231,2400000.0
3308,520000.0
1504,1060000.0
11168,980000.0
1806,1090000.0
3871,820000.0
10655,435000.0
3791,1437000.0
5217,928000.0
9948,815000.0
11622,610000.0
1067,3171000.0
10911,1100000.0
11955,510000.0
1717,360000.0
2696,375000.0
6451,537000.0
1848,1410000.0
4512,647000.0
11311,1550000.0
11272,566000.0
2431,453000.0
7821,960000.0
4660,1350000.0
6622,800000.0
3435,650000.0
8276,1108000.0
7347,1600000.0
11448,956000.0
142,1525000.0
8576,1380000.0
5586,402000.0
10703,445000.0
6992,1825000.0
7825,1500000.0
8242,1305000.0
6804,480000.0
6749,373000.0
6100,486000.0
5290,327000.0
10649,1423000.0
3409,1460000.0
1117,2450000.0
7628,385000.0
1756,656000.0
497,416000.0
7528,535000.0
7771,875000.0
870,1200000.0
3357,2350000.0
912,1365000.0
721,1155000.0
2805,1375000.0
12137,666000.0
886,1510000.0
11720,362000.0
8975,821000.0
10140,1258000.0
9362,820000.0
1520,625000.0
7396,950000.0
10613,286000.0
2746,1800000.0
8341,1590000.0
3545,1135000.0
314,390000.0
1799,722500.0
327,1480000.0
3757,746000.0
9140,650000.0
4204,710000.0
5850,1250000.0
6129,1530000.0
